ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,TotalAmount,IncomeCat
3570,52,Postgraduation,1,42731.0,1,0,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,244,30-70k
3783,62,Postgraduation,1,52854.0,1,1,2014-03-24,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,0,116,30-70k
10207,43,Graduation,1,22775.0,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,15,0-30k
3427,66,Postgraduation,1,59821.0,0,1,2013-12-04,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,734,30-70k
5209,67,Graduation,0,50002.0,0,1,2013-06-17,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0,638,30-70k
10711,76,Graduation,1,69755.0,0,0,2013-02-10,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0,894,30-70k
10785,52,Graduation,1,44078.0,1,1,2014-06-19,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,0,41,30-70k
2814,45,Postgraduation,1,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,31,30-70k
6866,52,Postgraduation,1,35924.0,1,1,2014-03-23,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0,34,30-70k
1665,57,Postgraduation,0,64140.0,0,2,2013-09-23,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,1,1750,30-70k
6575,40,Graduation,1,56386.0,1,1,2012-10-27,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0,612,30-70k
3091,40,Undergraduation,1,75774.0,1,0,2014-02-05,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,823,70-100k
10141,61,Postgraduation,0,39228.0,0,0,2013-10-05,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,0,20,30-70k
5177,47,Postgraduation,1,58494.0,0,1,2013-12-12,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,396,30-70k
7005,40,Graduation,0,58684.0,0,0,2014-06-16,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,0,813,30-70k
6409,54,Graduation,0,57136.0,0,0,2013-05-18,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,1,1179,30-70k
7485,71,Postgraduation,0,56551.0,1,1,2014-07-05,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,138,30-70k
8079,39,Graduation,1,22448.0,1,0,2014-02-26,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,55,0-30k
8395,60,Graduation,0,82014.0,0,0,2012-08-20,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,1,1511,70-100k
10352,58,Graduation,0,34213.0,1,1,2012-07-09,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,1,117,30-70k
4931,44,Graduation,1,157146.0,0,0,2013-04-29,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0,1730,100k+
13,74,Postgraduation,0,25358.0,0,1,2013-07-22,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,32,0-30k
1834,43,Postgraduation,0,35544.0,1,0,2014-08-03,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,67,30-70k
2285,67,Postgraduation,1,36634.0,0,1,2013-05-28,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0,335,30-70k
2295,67,Postgraduation,1,62670.0,0,1,2014-02-02,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,825,30-70k
1378,49,Undergraduation,1,50334.0,0,1,2013-07-24,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,694,30-70k
2781,40,Graduation,0,72066.0,0,0,2014-06-23,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,1,1792,70-100k
1165,63,Postgraduation,0,50729.0,1,1,2013-02-05,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,496,30-70k
1404,53,Graduation,1,34916.0,2,0,2013-05-15,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,231,30-70k
6457,45,Graduation,0,64892.0,0,1,2014-05-29,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,902,30-70k
2639,55,Graduation,0,43602.0,1,1,2014-10-01,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0,68,30-70k
6437,36,Undergraduation,0,41473.0,1,0,2013-06-19,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,76,30-70k
6912,54,Postgraduation,1,63246.0,0,2,2013-08-20,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,772,30-70k
7327,62,Postgraduation,1,36732.0,1,1,2013-12-29,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,47,30-70k
8143,36,Postgraduation,0,37929.0,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1,265,30-70k
1964,70,Graduation,1,86610.0,0,0,2013-05-09,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,1603,70-100k
3690,35,Postgraduation,1,80141.0,0,0,2013-11-01,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,2091,70-100k
3389,51,Graduation,1,69016.0,0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,1533,30-70k
4712,30,Undergraduation,1,20193.0,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,82,0-30k
1170,46,Graduation,1,27573.0,1,0,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,244,0-30k
6347,42,Undergraduation,0,15862.0,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,36,0-30k
4065,45,Postgraduation,1,49544.0,1,0,2013-12-02,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,404,30-70k
8230,41,Graduation,1,33228.0,1,0,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,71,30-70k
1215,43,Graduation,1,70440.0,0,0,2013-08-10,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,1572,70-100k
5939,50,Graduation,1,38232.0,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,122,30-70k
2156,66,Postgraduation,1,22554.0,1,1,2012-03-11,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,41,0-30k
7788,38,Postgraduation,1,23536.0,1,0,2014-04-06,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,10,0-30k
10323,69,Graduation,1,49413.0,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,304,30-70k
7947,52,Graduation,1,42231.0,1,1,2014-03-25,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,37,30-70k
1891,41,Postgraduation,0,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,1754,70-100k
2570,53,Graduation,1,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,815,30-70k
9256,50,Graduation,0,58350.0,0,1,2013-04-01,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,1001,30-70k
7397,70,Graduation,0,49090.0,0,1,2013-07-19,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,688,30-70k
6349,34,Postgraduation,0,61787.0,0,0,2013-06-07,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,1319,30-70k
10790,36,Postgraduation,1,18169.0,1,0,2013-02-19,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,21,0-30k
10398,40,Undergraduation,0,24336.0,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,31,0-30k
2431,31,Graduation,1,18222.0,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,67,0-30k
550,69,Graduation,0,62335.0,0,1,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,708,30-70k
1890,50,Undergraduation,1,42033.0,1,1,2012-09-19,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,25,30-70k
10742,38,Postgraduation,1,86580.0,0,0,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,746,70-100k
10356,64,Postgraduation,0,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,32,30-70k
4676,70,Postgraduation,0,73705.0,0,2,2014-05-03,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,1695,70-100k
8852,45,Graduation,1,61064.0,0,1,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,1080,30-70k
5294,32,Graduation,0,18358.0,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,57,0-30k
1958,48,Postgraduation,1,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,660,30-70k
7349,48,Undergraduation,1,9722.0,1,0,2012-02-10,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,103,0-30k
8799,37,Postgraduation,1,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,153,30-70k
1351,65,Postgraduation,1,58656.0,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,1220,30-70k
1045,56,Graduation,1,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,279,30-70k
7732,43,Graduation,1,64813.0,1,0,2014-02-01,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,745,30-70k
8070,48,Postgraduation,1,54222.0,0,1,2014-01-03,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,264,30-70k
477,35,Graduation,1,83512.0,0,0,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,2157,70-100k
7832,62,Postgraduation,1,77520.0,0,1,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,1526,70-100k
2202,43,Graduation,1,41154.0,0,1,2013-09-04,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,69,30-70k
7396,55,Graduation,1,80398.0,0,0,2012-10-11,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,1597,70-100k
4055,29,Undergraduation,0,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,64,0-30k
10340,37,Graduation,1,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,497,30-70k
10091,65,Graduation,0,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,1067,30-70k
7629,44,Graduation,1,22108.0,1,1,2014-08-05,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,31,0-30k
10640,47,Graduation,1,44392.0,1,1,2013-05-09,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,211,30-70k
3498,45,Postgraduation,1,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,877,30-70k
6742,42,Graduation,1,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,11,0-30k
1172,38,Postgraduation,1,92491.0,0,0,2013-01-05,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,2034,70-100k
569,30,Graduation,0,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,1991,70-100k
4686,59,Postgraduation,0,82571.0,0,0,2014-02-04,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,1686,70-100k
1381,39,Postgraduation,0,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,324,30-70k
2634,42,Postgraduation,0,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,69,0-30k
10905,66,Graduation,1,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,252,30-70k
1744,56,Undergraduation,0,23529.0,0,1,2013-07-01,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,54,0-30k
3828,70,Graduation,1,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,1327,70-100k
8605,57,Postgraduation,1,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,68,30-70k
4351,66,Graduation,0,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,55,30-70k
10129,55,Graduation,1,82427.0,0,0,2014-12-03,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,1456,70-100k
2499,63,Undergraduation,0,75342.0,0,1,2013-06-05,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,563,70-100k
10092,67,Graduation,0,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,1504,70-100k
5796,58,Graduation,1,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,1125,70-100k
10556,62,Graduation,1,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,358,30-70k
1064,50,Postgraduation,1,42403.0,1,0,2013-11-12,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,42,30-70k
48,57,Graduation,1,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,184,30-70k
7610,38,Graduation,1,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,460,30-70k
263,76,Postgraduation,0,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,145,30-70k
10814,74,Graduation,1,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,1376,70-100k
9710,52,Postgraduation,0,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,792,30-70k
9292,69,Graduation,1,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,1382,70-100k
10250,74,Undergraduation,1,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,28,0-30k
5847,52,Graduation,0,69901.0,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,882,30-70k
737,72,Postgraduation,1,80360.0,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,2231,70-100k
3571,60,Postgraduation,1,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,1101,30-70k
3878,41,Undergraduation,0,31859.0,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,48,30-70k
5092,72,Postgraduation,0,51569.0,0,1,2013-12-02,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,467,30-70k
5394,42,Undergraduation,0,16014.0,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,38,0-30k
3798,53,Graduation,1,41120.0,1,1,2013-06-11,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,81,30-70k
3524,50,Postgraduation,0,39763.0,1,0,2013-04-08,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,167,30-70k
5247,66,Postgraduation,1,38725.0,1,1,2014-10-05,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,45,30-70k
5883,49,Graduation,1,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,664,70-100k
2118,57,Undergraduation,1,62905.0,0,1,2013-10-09,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,622,30-70k
8812,42,Undergraduation,0,13533.0,1,0,2013-10-03,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,48,0-30k
6616,46,Graduation,1,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,461,30-70k
2797,44,Graduation,1,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,1073,70-100k
4328,35,Undergraduation,1,21955.0,1,0,2013-07-09,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,55,0-30k
9167,65,Graduation,1,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,976,30-70k
10560,41,Postgraduation,0,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,20,30-70k
5534,46,Postgraduation,1,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,224,30-70k
5093,47,Postgraduation,0,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,101,0-30k
8584,69,Postgraduation,1,85431.0,0,0,2013-08-06,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,1165,70-100k
2694,54,Graduation,1,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,24,30-70k
164,44,Postgraduation,1,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,269,0-30k
10477,48,Postgraduation,1,39435.0,1,0,2013-06-08,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,102,30-70k
2681,37,Undergraduation,1,65370.0,0,0,2013-01-08,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,461,30-70k
5150,42,Undergraduation,0,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,47,0-30k
5283,45,Postgraduation,0,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,144,30-70k
9645,53,Graduation,1,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,1338,30-70k
10678,62,Graduation,1,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,917,70-100k
7261,50,Graduation,1,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,318,30-70k
9648,54,Graduation,0,46904.0,1,1,2012-03-11,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,253,30-70k
2870,48,Graduation,1,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,502,30-70k
8008,38,Graduation,1,36075.0,1,0,2013-09-12,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,119,30-70k
1513,42,Undergraduation,1,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,1250,30-70k
7960,59,Undergraduation,1,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,1382,70-100k
9905,69,Graduation,1,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,255,30-70k
10691,61,Postgraduation,1,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,43,0-30k
7002,66,Graduation,0,62535.0,0,1,2013-03-10,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,398,30-70k
2952,44,Postgraduation,0,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,76,30-70k
8439,57,Graduation,1,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,902,30-70k
2831,45,Graduation,1,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,1179,70-100k
6977,47,Graduation,1,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,1921,70-100k
6289,70,Postgraduation,1,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,185,30-70k
8397,70,Graduation,1,44689.0,1,1,2014-10-01,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,34,30-70k
6237,55,Postgraduation,0,7144.0,0,2,2013-07-12,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,416,0-30k
1619,65,Graduation,1,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,1588,70-100k
1990,47,Postgraduation,0,63159.0,0,0,2012-05-11,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,1797,30-70k
269,58,Postgraduation,0,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,1143,30-70k
8093,52,Postgraduation,1,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,914,70-100k
10513,29,Graduation,1,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,1502,30-70k
10177,67,Graduation,0,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,1338,70-100k
2549,38,Postgraduation,1,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,27,0-30k
5782,39,Undergraduation,1,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,763,30-70k
10057,70,Graduation,0,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,1331,70-100k
10307,65,Graduation,1,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,525,30-70k
8566,60,Postgraduation,1,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,9,30-70k
2415,59,Graduation,1,62568.0,0,1,2014-07-04,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,953,30-70k
5684,50,Postgraduation,0,44635.0,1,1,2013-11-10,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,68,30-70k
9166,53,Graduation,1,63967.0,0,1,2013-09-08,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,882,30-70k
1440,43,Undergraduation,1,52513.0,0,0,2012-04-09,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,1149,30-70k
78,52,Graduation,1,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,37,0-30k
5441,56,Postgraduation,0,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,388,30-70k
5302,35,Graduation,1,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,1428,70-100k
4687,63,Postgraduation,1,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,1633,70-100k
1087,46,Postgraduation,1,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,173,0-30k
6859,34,Graduation,0,29236.0,1,0,2013-08-10,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,99,0-30k
9860,62,Graduation,1,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,215,30-70k
7129,59,Postgraduation,1,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,929,30-70k
5866,47,Graduation,1,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,219,30-70k
10521,44,Graduation,1,54809.0,1,1,2013-11-09,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,174,30-70k
7393,43,Graduation,1,41580.0,1,1,2012-10-12,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,92,30-70k
7849,51,Postgraduation,1,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,1052,70-100k
332,64,Graduation,1,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,275,30-70k
9847,66,Undergraduation,1,62972.0,0,1,2012-03-08,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,587,30-70k
531,67,Postgraduation,0,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,1662,30-70k
9576,39,Postgraduation,1,32313.0,1,0,2013-11-02,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,159,30-70k
6906,68,Postgraduation,0,84953.0,0,0,2013-03-06,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,1024,70-100k
7419,53,Postgraduation,0,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,35,0-30k
3170,64,Postgraduation,1,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,1042,30-70k
8527,56,Postgraduation,1,65735.0,1,1,2013-07-12,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,395,30-70k
7872,46,Postgraduation,1,86836.0,0,0,2012-12-09,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,557,70-100k
